ticker,date,stock_price,after_hours_price,prev_close_price,day_range,year_range,Market_cap,Avg_vol,PE_Ratio,Dividend_yeld,Primary_exchange
HTZ,2024-04-16,$6.57,$6.58,$6.90,$6.53 - $6.81,$6.53 - $19.36,2.01B USD,4.72M,3.48,-,NASDAQ
BL,2024-04-16,$59.68,$59.68,$60.84,$59.50 - $61.27,$47.27 - $69.31,3.69B USD,1.41M,81.38,-,NASDAQ
PAAS,2024-04-16,$18.80,$18.79,$19.09,$18.19 - $18.95,$12.16 - $20.60,6.86B USD,5.70M,-,2.13%,Michael Steinmann
XPEV,2024-04-16,$7.15,$7.17,$7.20,$6.99 - $7.27,$6.99 - $23.62,6.76B USD,15.49M,NYSE,2015,heyxpeng.com
HCM,2024-04-16,$16.68,$16.68,$17.66,$16.45 - $16.98,$10.68 - $20.73,2.96B USD,166.73K,2000,hutch-med.com,"1,988"
RUN,2024-04-16,$10.33,$10.55,$10.69,$10.14 - $10.58,$8.43 - $23.85,2.25B USD,14.03M,-,-,NASDAQ
FMC,2024-04-16,$55.43,$55.75,$56.74,$55.38 - $56.83,$49.49 - $125.20,6.92B USD,2.00M,4.91,4.19%,NYSE
SEDG,2024-04-16,$59.52,$59.70,$60.44,$57.72 - $60.60,$57.72 - $322.19,3.40B USD,1.82M,99.24,-,NASDAQ
BILI,2024-04-16,$10.99,$11.01,$11.26,$10.87 - $11.16,$8.80 - $21.92,4.54B USD,8.29M,NASDAQ,Rui Chen,Dec 2013
UI,2024-04-16,$106.93,$106.93,$106.47,$105.26 - $107.48,$103.00 - $260.00,6.47B USD,88.73K,17.37,2.24%,NYSE
WOLF,2024-04-16,$25.44,$25.60,$25.55,$24.56 - $25.57,$23.54 - $70.42,3.20B USD,3.91M,-,-,NYSE
MRNA,2024-04-16,$103.79,$103.79,$103.86,$101.30 - $106.42,$62.55 - $156.75,39.74B USD,3.86M,-,-,NASDAQ
UWMC,2024-04-16,$6.11,$6.10,$6.07,$5.98 - $6.13,$4.49 - $7.75,9.76B USD,2.43M,-,6.55%,NYSE
MRVI,2024-04-16,$8.14,$8.14,$8.11,$7.95 - $8.23,$4.52 - $16.62,2.05B USD,2.53M,-,-,NASDAQ
HBM,2024-04-16,$7.57,$7.55,$7.65,$7.28 - $7.61,$3.94 - $8.11,3.67B CAD,2.63M,-,-,TSE
DXC,2024-04-16,$19.98,$19.98,$20.11,$19.91 - $20.23,$18.61 - $28.89,3.65B USD,2.25M,-,-,NYSE
AMKR,2024-04-16,$31.21,$31.21,$31.30,$30.76 - $31.61,$17.58 - $37.00,7.68B USD,960.50K,21.44,1.01%,NASDAQ
SIRI,2024-04-16,$3.15,$3.15,$3.18,$3.11 - $3.19,$3.11 - $7.95,12.12B USD,18.20M,9.73,3.38%,NASDAQ
DAL,2024-04-16,$46.55,$47.16,$46.65,$45.64 - $46.77,$30.60 - $49.81,30.04B USD,10.90M,5.97,0.86%,NYSE
NYCB,2024-04-16,$2.92,$2.90,$2.91,$2.85 - $2.95,$1.70 - $14.22,2.33B USD,40.81M,-,6.85%,NYSE
BEAM,2024-04-16,$25.70,$25.70,$25.70,$24.84 - $25.90,$16.95 - $49.50,2.10B USD,1.25M,-,-,NASDAQ
SLG,2024-04-16,$48.32,$48.12,$49.68,$47.22 - $49.01,$20.51 - $55.75,3.13B USD,1.18M,NYSE,B,Marc Holliday
RH,2024-04-16,$243.27,$242.89,$251.52,$239.48 - $248.78,$207.26 - $406.38,4.46B USD,970.41K,41.19,-,NYSE
W,2024-04-16,$55.35,$55.58,$56.42,$53.01 - $56.10,$29.51 - $90.71,6.67B USD,3.52M,-,-,NYSE
WDFC,2024-04-16,$231.92,$231.92,$235.02,$231.07 - $234.60,$181.38 - $278.78,3.14B USD,136.55K,46.21,1.52%,NASDAQ
SFNC,2024-04-16,$17.49,$17.49,$17.81,$17.49 - $17.83,$13.36 - $20.82,2.19B USD,466.52K,12.67,4.80%,NASDAQ
UPST,2024-04-16,$22.54,$22.80,$21.94,$21.10 - $22.74,$11.93 - $72.58,1.98B USD,4.66M,-,-,NASDAQ
VLY,2024-04-16,$7.20,$7.18,$7.42,$7.15 - $7.40,$6.39 - $11.22,3.66B USD,6.91M,7.60,6.11%,NASDAQ
ZD,2024-04-16,$51.05,$51.05,$53.09,$50.73 - $52.67,$50.73 - $77.96,2.46B USD,327.05K,-,-,NASDAQ
FIBK,2024-04-16,$24.37,$24.37,$24.86,$24.16 - $24.64,$20.81 - $32.54,2.53B USD,927.23K,9.82,7.71%,NASDAQ
FAF,2024-04-16,$55.11,$55.11,$56.10,$55.10 - $56.07,$49.55 - $65.55,5.71B USD,837.36K,26.59,3.85%,NYSE
MNDY,2024-04-16,$187.92,$189.00,$184.25,$182.49 - $189.23,$108.35 - $239.22,9.20B USD,608.59K,-,-,NASDAQ
FND,2024-04-16,$108.14,$107.87,$110.31,$107.80 - $110.23,$76.30 - $135.67,11.57B USD,1.26M,47.43,-,NYSE
SFBS,2024-04-16,$59.13,$59.13,$59.58,$58.11 - $60.06,$39.27 - $70.84,3.22B USD,188.35K,15.59,2.03%,NYSE
KRC,2024-04-16,$32.39,$32.39,$32.95,$31.90 - $32.90,$25.99 - $43.37,3.80B USD,967.13K,NYSE,C,1947
NSA,2024-04-16,$35.74,$35.74,$36.27,$35.59 - $36.18,$27.86 - $42.54,2.79B USD,862.44K,NYSE,2013,nationalstorageaffiliates.com
DEI,2024-04-16,$12.76,$12.76,$12.93,$12.50 - $12.90,$10.09 - $16.12,2.14B USD,1.62M,NYSE,Jordan L. Kaplan,1971
HXL,2024-04-16,$61.80,$61.80,$61.50,$60.86 - $62.06,$58.81 - $79.08,5.14B USD,897.03K,49.99,0.97%,NYSE
GBCI,2024-04-16,$34.87,$34.87,$36.15,$34.78 - $35.92,$26.77 - $44.06,3.95B USD,619.40K,17.35,3.79%,NYSE
FNF,2024-04-16,$47.11,$47.94,$48.17,$47.08 - $47.97,$32.02 - $53.96,12.87B USD,1.81M,24.69,4.08%,NYSE
IFS,2024-04-16,$22.47,$22.47,$22.30,$21.75 - $22.77,$17.94 - $30.59,2.57B USD,131.59K,8.96,5.25%,NYSE
VERA,2024-04-16,$42.57,$42.57,$46.53,$42.22 - $47.15,$6.07 - $50.78,2.32B USD,1.06M,-,-,NASDAQ
TAL,2024-04-16,$11.32,$11.36,$11.76,$11.29 - $11.74,$5.09 - $15.52,7.23B USD,6.57M,NYSE,Aug 2003,taleducationgroup.gcs-web.com
RVMD,2024-04-16,$36.25,$34.99,$35.54,$35.03 - $36.62,$15.44 - $38.73,5.96B USD,1.66M,-,-,NASDAQ
GDRX,2024-04-16,$6.52,$6.52,$6.55,$6.44 - $6.76,$4.14 - $9.37,2.58B USD,1.24M,-,-,NASDAQ
JANX,2024-04-16,$50.55,$49.65,$51.86,$50.02 - $52.33,$5.65 - $58.69,2.61B USD,724.55K,-,-,NASDAQ
HQY,2024-04-16,$80.27,$80.27,$80.23,$79.97 - $81.79,$48.86 - $84.49,6.92B USD,583.25K,125.29,-,NASDAQ
GL,2024-04-16,$59.97,$60.80,$55.81,$54.66 - $60.88,$38.95 - $132.00,5.64B USD,3.38M,5.95,1.60%,NYSE
LCID,2024-04-16,$2.40,$2.39,$2.43,$2.35 - $2.46,$2.35 - $8.37,5.52B USD,26.54M,-,-,NASDAQ
DNA,2024-04-16,$0.91,$0.91,$0.95,$0.90 - $0.96,$0.90 - $2.55,1.86B USD,22.54M,-,-,NYSE
EBR,2024-04-16,$7.32,$7.35,$7.55,$7.25 - $7.42,$6.45 - $9.11,16.86B USD,1.16M,B,Ivan Monteiro,"Jun 11, 1962"
AAP,2024-04-16,$71.61,$71.89,$70.08,$68.82 - $71.93,$47.73 - $129.90,4.27B USD,2.14M,143.55,1.40%,NYSE
CPRI,2024-04-16,$38.93,$39.07,$39.33,$38.22 - $39.61,$34.17 - $54.52,4.54B USD,1.17M,21.82,-,NYSE
KMPR,2024-04-16,$56.37,$56.37,$54.71,$54.29 - $56.85,$38.32 - $64.69,3.63B USD,389.85K,-,2.20%,NYSE
GEN,2024-04-16,$20.44,$20.44,$20.60,$20.40 - $20.69,$15.45 - $24.37,13.02B USD,3.47M,9.43,2.45%,NASDAQ
DAR,2024-04-16,$42.38,$42.38,$43.14,$42.14 - $43.02,$38.97 - $71.60,6.77B USD,2.10M,10.62,-,NYSE
CNMD,2024-04-16,$77.46,$77.46,$75.23,$74.66 - $77.50,$73.88 - $138.47,2.39B USD,447.86K,37.91,1.03%,NYSE
BLCO,2024-04-16,$14.07,$14.34,$14.30,$13.89 - $14.34,$13.62 - $21.95,4.94B USD,421.57K,-,-,NYSE
GRFS,2024-04-16,$6.78,$6.78,$6.54,$6.44 - $6.80,$5.30 - $12.15,5.79B USD,2.44M,B,Nacho Abia,"Nov 18, 1940"
NMRA,2024-04-16,$10.96,$10.96,$11.19,$10.90 - $11.65,$9.35 - $21.00,1.74B USD,794.06K,-,-,NASDAQ
EXEL,2024-04-16,$22.82,$22.82,$22.70,$22.53 - $23.08,$18.08 - $24.34,6.92B USD,2.21M,35.31,-,NASDAQ
ALKS,2024-04-16,$23.77,$23.77,$24.02,$23.65 - $24.10,$22.01 - $33.71,3.97B USD,2.06M,7.77,-,NASDAQ
CSAN,2024-04-16,$10.72,$10.72,$11.15,$10.70 - $10.92,$10.70 - $17.51,5.00B USD,389.72K,A-,Luis Henrique Guimarães,1936
BIO,2024-04-16,$292.75,$292.75,$300.41,$292.52 - $300.00,$261.59 - $489.36,10.03B USD,170.91K,-,-,NYSE
KMX,2024-04-16,$69.80,$69.80,$69.46,$68.92 - $70.14,$59.66 - $88.22,11.02B USD,2.29M,23.12,-,NYSE
FAST,2024-04-16,$68.79,$68.79,$69.39,$68.65 - $69.81,$52.29 - $79.04,39.38B USD,4.00M,34.07,2.27%,NASDAQ
PRI,2024-04-16,$213.96,$213.96,$213.04,$209.43 - $214.38,$173.00 - $256.56,7.42B USD,135.58K,13.43,1.40%,NYSE
MS,2024-04-16,$89.14,$89.15,$86.99,$88.00 - $91.10,$69.42 - $95.57,145.77B USD,9.33M,17.20,3.81%,NYSE
CRDO,2024-04-16,$19.38,$19.38,$19.44,$19.12 - $19.72,$7.20 - $23.90,3.17B USD,1.87M,-,-,NASDAQ
FRO,2024-04-16,$24.35,$24.48,$24.16,$23.72 - $24.37,$13.35 - $25.14,5.42B USD,1.83M,8.26,8.91%,NYSE
AU,2024-04-16,$23.29,$23.29,$23.81,$23.05 - $23.67,$14.91 - $30.27,9.77B USD,2.71M,NYSE,1944,"Johannesburg, GautengSouth Africa"
CHWY,2024-04-16,$16.56,$16.65,$16.57,$15.98 - $17.20,$15.08 - $40.78,7.20B USD,10.26M,180.77,-,NYSE
GFI,2024-04-16,$17.44,$17.45,$17.60,$17.26 - $17.64,$10.31 - $18.97,16.11B USD,4.78M,1998,"Johannesburg, GautengSouth Africa",goldfields.com
TOST,2024-04-16,$22.44,$22.52,$22.50,$22.26 - $22.95,$13.77 - $27.00,12.30B USD,6.46M,-,-,NYSE
SMTC,2024-04-16,$32.94,$32.96,$32.39,$31.70 - $33.00,$13.13 - $35.80,2.13B USD,3.04M,-,-,NASDAQ
STEP,2024-04-16,$35.32,$35.32,$35.49,$34.64 - $35.71,$19.83 - $38.25,3.91B USD,332.02K,39.35,2.38%,NASDAQ
SITM,2024-04-16,$78.68,$78.68,$78.51,$76.69 - $79.19,$76.69 - $141.99,1.80B USD,209.24K,-,-,NASDAQ
HMY,2024-04-16,$8.87,$8.83,$9.02,$8.68 - $8.98,$3.41 - $9.80,5.80B USD,8.12M,Peter William Steenkamp,1950,"Randfontein, GautengSouth Africa"
SATS,2024-04-16,$13.88,$13.55,$14.17,$13.49 - $14.04,$9.53 - $24.80,3.77B USD,1.67M,-,-,NASDAQ
CACC,2024-04-16,$537.87,$537.87,$547.40,$535.07 - $541.01,$379.77 - $616.66,6.61B USD,65.24K,24.46,-,NASDAQ
KYMR,2024-04-16,$33.93,$33.93,$34.39,$33.58 - $34.76,$9.60 - $45.31,2.07B USD,639.46K,-,-,NASDAQ
LYFT,2024-04-16,$18.27,$18.38,$17.98,$17.67 - $18.59,$7.85 - $20.82,7.30B USD,13.93M,-,-,NASDAQ
TCN,2024-04-16,$10.95,$10.93,$11.01,$10.88 - $11.05,$6.53 - $11.20,4.49B CAD,6.56M,-,-,TSE
CPNG,2024-04-16,$22.51,$22.58,$21.65,$21.34 - $22.83,$13.51 - $22.83,40.37B USD,16.45M,29.84,-,NYSE
JPM,2024-04-16,$180.80,$181.20,$182.89,$179.65 - $183.16,$131.81 - $200.94,519.27B USD,9.30M,10.91,2.54%,NYSE
WFC,2024-04-16,$56.41,$56.59,$56.97,$55.66 - $56.96,$36.40 - $58.44,197.53B USD,17.92M,11.77,2.48%,NYSE
BEKE,2024-04-16,$12.90,$13.00,$12.95,$12.76 - $13.14,$12.44 - $19.95,16.93B USD,8.99M,2001,investors.ke.com,"116,344"
ANET,2024-04-16,$262.76,$263.00,$263.20,$262.00 - $267.20,$131.68 - $307.74,82.15B USD,2.61M,39.92,-,NYSE
AGEN,2024-04-16,$6.30,$6.40,$6.50,$6.16 - $6.98,$6.16 - $42.60,131.96M USD,495.50K,-,-,NASDAQ
CRNX,2024-04-16,$43.49,$43.49,$43.68,$42.63 - $44.29,$15.76 - $49.58,3.39B USD,939.11K,-,-,NASDAQ
ZTS,2024-04-16,$153.02,$151.49,$149.77,$148.66 - $154.40,$148.48 - $201.92,69.92B USD,4.02M,30.18,1.13%,NYSE
VFC,2024-04-16,$12.57,$12.59,$12.15,$11.91 - $12.64,$11.91 - $23.55,4.89B USD,10.70M,-,2.86%,NYSE
PLAY,2024-04-16,$54.31,$53.95,$54.43,$52.64 - $54.40,$31.65 - $69.82,2.19B USD,1.39M,18.86,-,NASDAQ
CVNA,2024-04-16,$70.64,$70.92,$69.83,$68.37 - $71.34,$6.70 - $94.04,14.28B USD,4.41M,31.49,-,NYSE
RIOT,2024-04-16,$8.06,$8.15,$8.57,$7.89 - $8.41,$7.89 - $20.65,2.04B USD,21.80M,-,-,NASDAQ
BUR,2024-04-16,$14.96,$14.96,$14.84,$14.79 - $15.02,$11.78 - $17.70,2.63B GBP,1.14M,-,-,LON
FLYW,2024-04-16,$20.79,$20.75,$20.93,$20.40 - $21.07,$18.65 - $35.80,2.55B USD,1.26M,-,-,NASDAQ
KOF,2024-04-16,$92.83,$92.83,$94.79,$92.07 - $94.20,$69.33 - $104.38,19.56B USD,148.93K,NYSE,C,John Anthony Santa Maria Otazua
ALVO,2024-04-16,$12.73,$13.75,$12.50,$12.40 - $13.01,$6.70 - $18.00,3.40B USD,193.40K,-,-,NASDAQ
ERIC,2024-04-16,$4.88,$4.88,$4.79,$4.82 - $5.12,$4.33 - $6.36,16.78B USD,16.40M,A,Börje Ekholm,1876
ITUB,2024-04-16,$6.00,$6.00,$6.14,$5.95 - $6.07,$4.85 - $7.27,55.10B USD,14.51M,B,Milton Maluhy Filho,"Nov 4, 2008"
MPW,2024-04-16,$4.62,$4.65,$4.74,$4.59 - $4.80,$2.92 - $10.74,2.77B USD,20.11M,NYSE,C,Edward K Aldag Jr
WNS,2024-04-16,$47.39,$47.39,$47.55,$46.75 - $47.82,$46.75 - $92.35,2.22B USD,385.31K,NYSE,Keshav R Murugesh,1996
AI,2024-04-16,$20.50,$20.55,$20.84,$20.23 - $20.93,$16.79 - $48.87,2.50B USD,5.58M,-,-,NYSE
QS,2024-04-16,$5.45,$5.51,$5.41,$5.32 - $5.60,$4.99 - $13.86,2.70B USD,5.73M,-,-,NYSE
CRM,2024-04-16,$277.41,$280.00,$272.90,$272.44 - $280.56,$190.57 - $318.71,268.53B USD,5.64M,66.00,0.58%,NYSE
TEAM,2024-04-16,$194.85,$194.98,$191.84,$191.20 - $195.47,$128.02 - $258.69,50.55B USD,1.67M,-,-,NASDAQ
BMA,2024-04-16,$48.03,$48.03,$47.46,$46.03 - $48.85,$16.49 - $54.67,3.78B USD,387.70K,Gustavo Alejandro Manriquez,1976,macro.com.ar
DUOL,2024-04-16,$198.17,$198.00,$195.56,$194.00 - $201.80,$116.82 - $245.87,8.49B USD,553.12K,573.81,-,NASDAQ
JWN,2024-04-16,$17.71,$17.81,$17.77,$17.20 - $17.85,$12.88 - $23.53,2.89B USD,5.05M,21.60,4.29%,NYSE
BHVN,2024-04-16,$43.77,$43.77,$44.77,$42.35 - $45.07,$12.35 - $62.21,3.57B USD,1.47M,-,-,NYSE
EXAS,2024-04-16,$63.86,$63.86,$65.35,$63.64 - $66.05,$56.05 - $100.77,11.59B USD,2.75M,-,-,NASDAQ
MTB,2024-04-16,$137.39,$137.39,$140.94,$136.18 - $140.58,$108.53 - $148.23,22.89B USD,1.20M,9.29,3.78%,NYSE
WIRE,2024-04-16,$289.70,$289.78,$291.23,$288.38 - $290.62,$138.20 - $295.90,4.57B USD,282.96K,13.40,0.03%,NASDAQ
BLKB,2024-04-16,$78.26,$78.26,$79.13,$77.42 - $78.84,$64.32 - $88.56,4.18B USD,304.86K,"2,309.92",-,NASDAQ
HGTY,2024-04-16,$8.91,$8.91,$8.93,$8.82 - $9.00,$7.52 - $10.36,2.99B USD,57.20K,190.96,-,NYSE
IMVT,2024-04-16,$30.40,$30.40,$30.47,$29.72 - $30.96,$14.59 - $45.58,4.41B USD,1.20M,-,-,NASDAQ
AA,2024-04-16,$36.09,$36.21,$36.57,$35.05 - $36.34,$23.07 - $42.23,6.48B USD,6.41M,-,1.11%,NYSE
NOK,2024-04-16,$3.33,$3.31,$3.30,$3.32 - $3.39,$2.94 - $4.87,19.09B USD,14.83M,A-,Pekka Lundmark,"May 12, 1865"
BBD,2024-04-16,$2.66,$2.64,$2.70,$2.63 - $2.68,$2.61 - $3.68,26.72B USD,14.00M,B,"Mar 10, 1943","Osasco, State of São PauloBrazil"
LYV,2024-04-16,$92.21,$92.26,$99.77,$90.61 - $94.28,$64.96 - $107.24,21.28B USD,1.96M,67.43,-,NYSE
LLYVK,2024-04-16,$37.50,$38.08,$41.09,$37.13 - $39.87,$29.63 - $44.16,27.56B USD,297.39K,-,-,Stefano Domenicali
ASAI,2024-04-16,$12.36,$12.36,$13.28,$12.32 - $12.83,$10.44 - $15.25,3.33B USD,242.74K,B,1974,assai.com.br
BCC,2024-04-16,$138.91,$138.91,$149.00,$138.00 - $147.51,$64.39 - $154.67,5.50B USD,347.11K,11.46,0.58%,NYSE
NTRS,2024-04-16,$79.56,$80.01,$83.71,$79.32 - $84.31,$62.44 - $89.25,16.23B USD,1.74M,15.67,3.77%,NASDAQ
MT,2024-04-16,$25.18,$25.18,$26.95,$25.00 - $25.40,$21.30 - $30.15,21.64B USD,1.51M,A-,Aditya Mittal,2006
LLYVA,2024-04-16,$36.34,$36.34,$39.57,$35.92 - $38.00,$29.48 - $43.24,27.56B USD,139.65K,-,-,NASDAQ
MNSO,2024-04-16,$19.02,$19.20,$20.74,$18.81 - $19.86,$14.46 - $29.92,6.23B USD,1.74M,2013,miniso.com,"4,964"
TXG,2024-04-16,$30.80,$31.01,$32.86,$30.30 - $32.18,$30.30 - $63.57,3.67B USD,1.35M,-,-,NASDAQ
ARCH,2024-04-16,$165.92,$165.92,$157.90,$156.81 - $166.51,$102.42 - $187.60,3.03B USD,684.58K,6.86,0.60%,NYSE
SMPL,2024-04-16,$33.00,$33.00,$31.75,$31.94 - $33.06,$30.00 - $43.00,3.30B USD,1.08M,23.69,-,NASDAQ
SE,2024-04-16,$56.38,$56.65,$52.72,$51.70 - $57.22,$34.35 - $88.39,31.95B USD,6.79M,NYSE,Forrest Li,"May 8, 2009"
VCTR,2024-04-16,$44.62,$44.62,$42.58,$42.10 - $44.78,$27.73 - $44.78,2.87B USD,349.67K,14.28,3.00%,NASDAQ
DSGX,2024-04-16,$90.90,$90.89,$87.35,$88.44 - $91.12,$69.59 - $94.54,7.74B USD,152.80K,68.09,-,"May 22, 1981"
AVDL,2024-04-16,$18.09,$18.08,$17.00,$16.52 - $18.85,$9.50 - $18.85,1.64B USD,1.22M,NASDAQ,Gregory J. Divis,1990
CEIX,2024-04-16,$88.40,$88.00,$84.96,$83.40 - $88.60,$53.40 - $114.30,2.62B USD,623.50K,4.47,-,NYSE
AMR,2024-04-16,$349.17,$349.17,$324.80,$315.00 - $349.75,$132.72 - $452.00,4.54B USD,273.14K,7.08,0.57%,NYSE
UNH,2024-04-16,$468.89,$469.70,$445.63,$465.60 - $479.75,$436.38 - $554.70,432.29B USD,4.51M,19.65,1.60%,NYSE
CAMT,2024-04-16,$83.51,$83.51,$78.46,$80.34 - $84.98,$24.89 - $90.54,3.76B USD,394.87K,51.89,1.59%,NASDAQ
ITCI,2024-04-16,$79.84,$77.50,$64.76,$75.00 - $84.89,$45.50 - $84.89,7.73B USD,616.95K,-,-,NASDAQ
SMCI,2024-04-16,$976.30,$991.80,$882.75,$893.00 - $981.46,"$93.19 - $1,229.00",57.15B USD,7.49M,76.31,-,NASDAQ
ENV,2024-04-16,$61.80,$61.90,$56.54,$55.16 - $68.83,$33.12 - $68.83,3.40B USD,459.69K,-,-,NYSE
HCC,2024-04-16,$68.22,$67.78,$62.82,$62.00 - $68.80,$31.97 - $69.97,3.57B USD,924.65K,7.42,0.47%,NYSE
BTU,2024-04-16,$24.09,$23.81,$22.94,$22.73 - $24.24,$17.71 - $27.70,3.07B USD,3.30M,4.89,1.25%,NYSE
JBI,2024-04-16,$14.93,$14.93,$14.35,$14.19 - $14.99,$8.66 - $15.86,2.19B USD,1.17M,16.16,-,NYSE
TSLA,2024-04-17,$155.45,$154.71,$157.11,$153.78 - $158.33,$152.37 - $299.29,487.10B USD,95.97M,36.12,-,NASDAQ
AMD,2024-04-17,$154.02,$154.29,$163.46,$153.88 - $164.45,$81.02 - $227.30,248.92B USD,68.45M,293.07,-,NASDAQ
INTC,2024-04-17,$35.68,$35.62,$36.26,$35.37 - $36.13,$26.86 - $51.28,151.89B USD,50.37M,88.98,1.40%,NASDAQ
F,2024-04-17,$12.04,$12.07,$12.09,$12.02 - $12.25,$9.63 - $15.42,48.07B USD,49.00M,11.19,4.98%,NYSE
NIO,2024-04-17,$3.91,$3.91,$3.81,$3.84 - $3.96,$3.71 - $16.18,8.16B USD,54.38M,NYSE,William Li,2014
NVDA,2024-04-17,$840.35,$846.78,$874.15,$839.50 - $887.75,$262.25 - $974.00,2.10T USD,53.45M,70.42,0.02%,NASDAQ
AMZN,2024-04-17,$181.28,$181.13,$183.32,$179.82 - $184.57,$101.15 - $189.77,1.88T USD,36.02M,62.51,-,NASDAQ
PLTR,2024-04-17,$21.31,$21.28,$21.88,$21.22 - $22.11,$7.28 - $27.50,47.13B USD,52.27M,233.38,-,NYSE
RIVN,2024-04-17,$8.74,$8.71,$8.71,$8.73 - $9.01,$8.26 - $28.06,8.54B USD,47.35M,-,-,NASDAQ
AAPL,2024-04-17,$168.00,$168.35,$169.38,$168.00 - $170.65,$162.80 - $199.62,2.59T USD,66.22M,26.14,0.57%,NASDAQ
PFE,2024-04-17,$25.42,$25.42,$25.69,$25.26 - $25.69,$25.26 - $41.33,143.94B USD,41.27M,68.00,6.61%,NYSE
GOLD,2024-04-17,$16.70,$16.61,$16.48,$16.46 - $16.86,$13.76 - $20.75,29.23B USD,26.51M,-,-,B
WBD,2024-04-17,$8.23,$8.22,$8.14,$8.17 - $8.35,$8.02 - $14.76,20.08B USD,29.45M,-,-,NASDAQ
MARA,2024-04-17,$14.63,$14.68,$14.60,$14.18 - $15.13,$7.16 - $34.09,3.92B USD,53.70M,10.86,-,NASDAQ
CCL,2024-04-17,$14.12,$14.10,$13.90,$14.01 - $14.30,$8.70 - $19.74,17.69B USD,33.89M,54.95,-,NYSE
PLUG,2024-04-17,$2.73,$2.72,$2.70,$2.66 - $2.82,$2.26 - $13.44,1.87B USD,27.91M,-,-,NASDAQ
ABEV,2024-04-17,$2.26,$2.28,$2.26,$2.24 - $2.28,$2.24 - $3.23,35.61B USD,14.41M,C,Jean Jereissati,"Jul 1, 1999"
AAL,2024-04-17,$13.89,$13.85,$13.03,$13.38 - $13.97,$10.86 - $19.08,9.09B USD,29.51M,11.52,-,NASDAQ
PARA,2024-04-17,$10.81,$10.81,$10.43,$10.49 - $10.90,$10.12 - $24.00,7.49B USD,21.75M,-,1.85%,NASDAQ
SOFI,2024-04-17,$7.16,$7.17,$7.20,$7.12 - $7.34,$4.45 - $11.70,7.56B USD,53.47M,-,-,NASDAQ
GRAB,2024-04-17,$3.21,$3.21,$3.27,$3.20 - $3.33,$2.67 - $3.92,12.66B USD,27.03M,-,-,NASDAQ
BAC,2024-04-17,$35.23,$35.20,$34.68,$34.75 - $35.75,$24.96 - $38.35,277.99B USD,41.29M,12.17,2.72%,NYSE
T,2024-04-17,$16.12,$16.12,$16.09,$16.06 - $16.25,$13.43 - $19.87,115.30B USD,37.07M,8.19,6.89%,NYSE
BCS,2024-04-17,$9.10,$9.06,$9.00,$9.03 - $9.17,$6.23 - $9.98,33.80B USD,18.03M,A-,1896,"London, Greater LondonUnited Kingdom"
KGC,2024-04-17,$6.42,$6.42,$6.31,$6.31 - $6.52,$4.32 - $6.81,7.90B USD,17.22M,19.07,1.87%,C
EXLS,2024-04-17,$29.41,$29.41,$29.46,$29.36 - $30.00,$25.17 - $35.94,4.88B USD,1.19M,26.80,-,NASDAQ
USAC,2024-04-17,$24.97,$24.97,$25.00,$24.86 - $25.50,$18.48 - $28.47,2.57B USD,304.92K,NYSE,1998,"Austin, TexasUnited States"
APGE,2024-04-17,$51.50,$51.50,$50.66,$50.03 - $52.62,$14.19 - $72.29,3.01B USD,1.04M,-,-,NASDAQ
SIG,2024-04-17,$96.46,$96.01,$96.63,$96.28 - $98.93,$57.10 - $109.17,4.29B USD,919.31K,6.71,1.20%,NYSE
BLMN,2024-04-17,$26.91,$26.91,$27.02,$26.65 - $27.29,$22.03 - $30.13,2.34B USD,1.35M,10.49,3.57%,NASDAQ
DAY,2024-04-17,$61.34,$61.35,$58.60,$59.29 - $62.24,$57.97 - $74.66,9.12B USD,1.27M,-,-,NYSE
CABO,2024-04-17,$393.60,$405.00,$387.00,$388.81 - $397.90,$373.37 - $768.75,2.21B USD,104.04K,8.72,3.00%,NYSE
COIN,2024-04-17,$213.78,$213.03,$218.83,$205.90 - $224.87,$46.43 - $283.48,51.79B USD,12.85M,573.24,-,NASDAQ
ZGN,2024-04-17,$11.46,$11.46,$11.02,$11.06 - $11.62,$10.12 - $16.36,2.87B USD,935.22K,22.41,0.95%,NYSE
MSTR,2024-04-17,"$1,188.05","$1,184.00","$1,254.03","$1,131.99 - $1,264.22","$266.00 - $1,999.99",20.95B USD,2.97M,45.86,-,NASDAQ
ENPH,2024-04-17,$112.05,$111.95,$110.47,$108.56 - $114.38,$73.49 - $231.42,15.24B USD,3.39M,36.58,-,NASDAQ
ARRY,2024-04-17,$11.17,$11.23,$11.40,$11.08 - $11.67,$11.08 - $26.64,1.69B USD,5.30M,19.85,-,NASDAQ
CRSP,2024-04-17,$55.56,$55.50,$57.96,$55.52 - $58.47,$37.55 - $91.10,4.72B USD,1.31M,-,-,NASDAQ
DNUT,2024-04-17,$13.77,$13.79,$14.06,$13.72 - $14.10,$11.52 - $17.84,2.32B USD,4.73M,-,1.02%,NASDAQ
RARE,2024-04-17,$44.11,$44.11,$42.31,$42.25 - $44.63,$31.52 - $54.98,3.63B USD,713.63K,-,-,NASDAQ
STAA,2024-04-17,$46.34,$46.34,$46.62,$46.19 - $47.39,$26.66 - $73.13,2.26B USD,846.02K,107.30,-,NASDAQ
CEG,2024-04-17,$185.40,$185.50,$186.65,$182.63 - $189.04,$74.17 - $198.83,58.42B USD,2.65M,37.01,0.76%,NASDAQ
